CUST_CODE,BASKET_DOMINANT_MISSION
CUST0000627558,Fresh
CUST0000627558,Fresh
CUST0000627558,Nonfood
CUST0000363160,Fresh
CUST0000735368,Fresh
CUST0000627558,Fresh
CUST0000662705,Fresh
CUST0000849223,Mixed
CUST0000836232,Fresh
CUST0000689500,Fresh
CUST0000662705,Mixed
CUST0000627558,Fresh
CUST0000923406,Fresh
CUST0000627558,Fresh
CUST0000305737,Mixed
CUST0000662705,Fresh
CUST0000637232,Fresh
CUST0000125353,Grocery
CUST0000849223,Fresh
CUST0000678022,Fresh
CUST0000627558,Fresh
CUST0000281049,Mixed
CUST0000735368,Mixed
CUST0000478420,Mixed
CUST0000735368,Mixed
CUST0000789571,Fresh
CUST0000311602,Fresh
CUST0000158306,Grocery
CUST0000761352,Fresh
CUST0000938878,Fresh
CUST0000236180,Mixed
CUST0000749642,Fresh
CUST0000662705,Fresh
CUST0000735368,Mixed
CUST0000678022,Mixed
CUST0000860268,Fresh
CUST0000697268,Fresh
CUST0000627558,Fresh
CUST0000052603,Grocery
CUST0000627558,Grocery
CUST0000828437,Fresh
CUST0000662705,Fresh
CUST0000271364,Fresh
CUST0000423155,Fresh
CUST0000158164,Fresh
CUST0000619131,Grocery
CUST0000702531,Fresh
CUST0000158164,Fresh
CUST0000423155,Fresh
CUST0000849223,Mixed
CUST0000657746,Fresh
CUST0000406280,Fresh
CUST0000627558,Mixed
CUST0000370053,Fresh
CUST0000486244,Mixed
CUST0000789571,Fresh
CUST0000193124,Fresh
CUST0000478420,Fresh
CUST0000124549,Grocery
CUST0000923406,Mixed
CUST0000735368,Fresh
CUST0000514031,Fresh
CUST0000789571,Grocery
CUST0000235512,Fresh
CUST0000627558,Fresh
CUST0000627558,Fresh
CUST0000598308,Mixed
CUST0000341493,Mixed
CUST0000769285,Fresh
CUST0000735368,Fresh
CUST0000612474,Fresh
CUST0000174352,Fresh
CUST0000627558,Fresh
CUST0000627558,Fresh
CUST0000174352,Mixed
CUST0000406280,Fresh
CUST0000281049,Grocery
CUST0000313734,Fresh
CUST0000900313,Fresh
CUST0000281049,Fresh
CUST0000678022,Fresh
CUST0000598308,Fresh
CUST0000125353,Fresh
CUST0000761352,Fresh
CUST0000478420,Fresh
CUST0000735368,Fresh
CUST0000735368,Fresh
CUST0000598308,Fresh
CUST0000237515,Grocery
CUST0000627558,Fresh
CUST0000923406,Fresh
CUST0000156703,Fresh
CUST0000735368,Mixed
CUST0000923406,Mixed
CUST0000598308,Mixed
CUST0000836232,Fresh
CUST0000792394,Fresh
CUST0000789571,Fresh
CUST0000735368,Fresh
CUST0000473481,Fresh
CUST0000950962,Fresh
CUST0000703908,Fresh
CUST0000475643,Grocery
CUST0000735368,Grocery
CUST0000872951,Fresh
CUST0000156703,Fresh
CUST0000209261,Fresh
CUST0000760282,Fresh
CUST0000209261,Fresh
CUST0000495595,Fresh
CUST0000484093,Fresh
CUST0000061502,Fresh
CUST0000353957,Mixed
CUST0000495595,Fresh
CUST0000353957,Fresh
CUST0000188698,Mixed
CUST0000207859,Fresh
CUST0000156703,Mixed
CUST0000224461,Fresh
CUST0000653262,Fresh
CUST0000410227,Fresh
CUST0000484093,Mixed
CUST0000627558,Fresh
CUST0000410227,Fresh
CUST0000338934,Fresh
CUST0000484093,Fresh
CUST0000462164,Fresh
CUST0000209261,Grocery
CUST0000492294,Fresh
CUST0000124549,Mixed
CUST0000398031,Fresh
CUST0000219191,Fresh
CUST0000207859,Fresh
CUST0000324851,Fresh
CUST0000792431,Fresh
CUST0000490365,Fresh
CUST0000156703,Fresh
CUST0000188698,Mixed
CUST0000616216,Fresh
CUST0000144432,Mixed
CUST0000156703,Mixed
CUST0000207859,Fresh
CUST0000460525,Fresh
CUST0000061502,Fresh
CUST0000224461,Fresh
CUST0000156703,Fresh
CUST0000156703,Fresh
CUST0000616216,Mixed
CUST0000353957,Fresh
CUST0000495595,Fresh
CUST0000484093,Fresh
CUST0000224461,Fresh
CUST0000484093,Fresh
CUST0000653262,Mixed
CUST0000616216,Fresh
CUST0000324851,Fresh
CUST0000121881,Mixed
CUST0000820635,Fresh
CUST0000188698,Mixed
CUST0000492294,Fresh
CUST0000209261,Fresh
CUST0000144432,Mixed
CUST0000209261,Mixed
CUST0000156703,Fresh
CUST0000209261,Fresh
CUST0000923669,Fresh
CUST0000322687,Fresh
CUST0000219191,Fresh
CUST0000202792,Mixed
CUST0000627489,Mixed
CUST0000424803,Fresh
CUST0000219191,Fresh
CUST0000156703,Mixed
CUST0000219191,Fresh
CUST0000308476,Fresh
CUST0000888211,Mixed
CUST0000410227,Fresh
CUST0000207859,Mixed
CUST0000123240,Fresh
CUST0000893045,Mixed
CUST0000390986,Fresh
CUST0000923406,Fresh
CUST0000061502,Mixed
CUST0000009859,Fresh
CUST0000956717,Mixed
CUST0000792431,Fresh
CUST0000792431,Fresh
CUST0000061502,Mixed
CUST0000956717,Mixed
CUST0000566764,Fresh
CUST0000543233,Grocery
CUST0000227510,Fresh
CUST0000172741,Mixed
CUST0000061502,Mixed
CUST0000456748,Fresh
CUST0000657746,Grocery
CUST0000099665,Fresh
CUST0000695334,Mixed
CUST0000543233,Mixed
CUST0000566764,Grocery
CUST0000089819,Mixed
CUST0000206355,Mixed
CUST0000206355,Mixed
CUST0000009859,Fresh
CUST0000099665,Mixed
CUST0000281469,Grocery
CUST0000417479,Mixed
CUST0000492294,Mixed
CUST0000578990,Mixed
CUST0000061502,Nonfood
CUST0000379336,Mixed
CUST0000061502,Mixed
CUST0000918353,Grocery
CUST0000760282,Mixed
CUST0000784520,Fresh
CUST0000607180,Mixed
CUST0000040677,Mixed
CUST0000126123,Nonfood
CUST0000370270,Fresh
CUST0000040677,Mixed
CUST0000747393,Fresh
CUST0000504972,Mixed
CUST0000121881,Mixed
CUST0000040677,Mixed
CUST0000954480,Mixed
CUST0000607180,Mixed
CUST0000914541,Fresh
CUST0000040677,Mixed
CUST0000370270,Mixed
CUST0000688362,Fresh
CUST0000168903,Mixed
CUST0000208832,Mixed
CUST0000370270,Fresh
CUST0000161376,Mixed
CUST0000687912,Mixed
CUST0000423155,Fresh
CUST0000089691,Fresh
CUST0000089691,Fresh
CUST0000423155,Fresh
CUST0000316509,Mixed
CUST0000089691,Fresh
CUST0000089820,Fresh
CUST0000089691,Fresh
CUST0000089691,Mixed
CUST0000822054,Fresh
CUST0000089691,Fresh
CUST0000089691,Mixed
CUST0000208832,Grocery
CUST0000089691,Grocery
CUST0000020366,Grocery
CUST0000089691,Fresh
CUST0000089691,Mixed
CUST0000316509,Fresh
CUST0000168903,Mixed
CUST0000208832,Grocery
CUST0000208832,Mixed
CUST0000089820,Fresh
CUST0000089691,Fresh
CUST0000089691,Fresh
CUST0000089691,Fresh
CUST0000316509,Fresh
CUST0000159895,Mixed
CUST0000089691,Mixed
CUST0000089820,Mixed
CUST0000316509,Mixed
CUST0000712201,Grocery
CUST0000089691,Grocery
CUST0000616216,Grocery
CUST0000089820,Fresh
CUST0000316509,Fresh
CUST0000089691,Grocery
CUST0000318273,Mixed
CUST0000712201,Grocery
CUST0000089820,Mixed
CUST0000316509,Fresh
CUST0000009859,Fresh
CUST0000907454,Grocery
CUST0000089691,Mixed
CUST0000089820,Fresh
CUST0000089820,Fresh
CUST0000107974,Mixed
CUST0000692703,Mixed
CUST0000514631,Fresh
CUST0000107974,Fresh
CUST0000514631,Fresh
CUST0000206355,Fresh
CUST0000206355,Fresh
CUST0000361582,Mixed
CUST0000361582,Mixed
CUST0000214574,Nonfood
CUST0000109131,Grocery
CUST0000695334,Mixed
CUST0000851599,Mixed
CUST0000115463,Nonfood
CUST0000109131,Mixed
CUST0000115463,Mixed
CUST0000040677,Mixed
CUST0000028555,Fresh
CUST0000109131,Nonfood
CUST0000109131,Mixed
CUST0000115463,Nonfood
CUST0000040677,Mixed
CUST0000695334,Grocery
CUST0000695334,Mixed
CUST0000109131,Mixed
CUST0000692703,Fresh
CUST0000174717,Fresh
CUST0000224455,Grocery
CUST0000188698,Mixed
CUST0000822054,Fresh
CUST0000784520,Fresh
CUST0000188698,Mixed
CUST0000156703,Grocery
CUST0000458224,Mixed
CUST0000109131,Mixed
CUST0000109131,Mixed
CUST0000972667,Mixed
CUST0000568280,Fresh
CUST0000956717,Fresh
CUST0000905906,Fresh
CUST0000659998,Fresh
CUST0000178377,Mixed
CUST0000860268,Fresh
CUST0000179403,Fresh
CUST0000089819,Fresh
CUST0000179403,Fresh
CUST0000900313,Fresh
CUST0000017137,Fresh
CUST0000828437,Fresh
CUST0000119560,Mixed
CUST0000179403,Fresh
CUST0000930062,Fresh
CUST0000883457,Fresh
CUST0000550319,Fresh
CUST0000828437,Grocery
CUST0000436728,Fresh
CUST0000711412,Mixed
CUST0000492294,Fresh
CUST0000956717,Mixed
CUST0000119560,Mixed
CUST0000219191,Fresh
CUST0000206355,Fresh
CUST0000125353,Fresh
CUST0000115504,Mixed
CUST0000446505,Fresh
CUST0000543233,Mixed
CUST0000121881,Mixed
CUST0000415301,Fresh
CUST0000659998,Fresh
CUST0000115463,Mixed
CUST0000178377,Mixed
CUST0000415301,Fresh
CUST0000512131,Mixed
CUST0000349407,Mixed
CUST0000044051,Fresh
CUST0000828437,Fresh
CUST0000956717,Mixed
CUST0000633953,Fresh
CUST0000820635,Mixed
CUST0000415301,Mixed
CUST0000828437,Fresh
CUST0000876404,Fresh
CUST0000178377,Fresh
CUST0000783207,Mixed
CUST0000828437,Fresh
CUST0000178377,Fresh
CUST0000363160,Mixed
CUST0000009859,Mixed
CUST0000828437,Fresh
CUST0000460525,Fresh
CUST0000820635,Mixed
CUST0000178377,Mixed
CUST0000543233,Mixed
CUST0000900313,Mixed
CUST0000961050,Mixed
CUST0000429927,Fresh
CUST0000828437,Fresh
CUST0000820635,Fresh
CUST0000659998,Mixed
CUST0000246581,Fresh
CUST0000828437,Fresh
CUST0000415301,Fresh
CUST0000492294,Fresh
CUST0000876404,Fresh
CUST0000158306,Mixed
CUST0000089819,Fresh
CUST0000447904,Fresh
CUST0000900313,Fresh
CUST0000178377,Mixed
CUST0000828437,Fresh
CUST0000219191,Fresh
CUST0000115463,Fresh
CUST0000828437,Fresh
CUST0000415301,Fresh
CUST0000446505,Fresh
CUST0000828437,Fresh
CUST0000178377,Mixed
CUST0000460525,Fresh
CUST0000488406,Fresh
CUST0000028147,Fresh
CUST0000972667,Mixed
CUST0000978165,Fresh
CUST0000363160,Mixed
CUST0000997159,Fresh
CUST0000293146,Fresh
CUST0000813384,Fresh
CUST0000900313,Fresh
CUST0000446505,Fresh
CUST0000558077,Mixed
CUST0000020366,Grocery
CUST0000446505,Fresh
CUST0000446505,Grocery
CUST0000792394,Fresh
CUST0000558077,Mixed
CUST0000287431,Fresh
CUST0000446505,Mixed
CUST0000822054,Fresh
CUST0000089691,Mixed
CUST0000174717,Fresh
CUST0000558077,Mixed
CUST0000446505,Mixed
CUST0000900313,Fresh
CUST0000446505,Fresh
CUST0000664398,Mixed
CUST0000408648,Fresh
CUST0000446505,Grocery
CUST0000078146,Mixed
CUST0000446505,Fresh
CUST0000446505,Fresh
CUST0000446505,Fresh
CUST0000711412,Fresh
CUST0000625441,Fresh
CUST0000044976,Mixed
CUST0000446505,Fresh
CUST0000144432,Mixed
CUST0000446505,Fresh
CUST0000144308,Mixed
CUST0000446505,Fresh
CUST0000822054,Fresh
CUST0000446505,Mixed
CUST0000923669,Fresh
CUST0000446505,Fresh
CUST0000446505,Fresh
CUST0000446505,Mixed
CUST0000089691,Mixed
CUST0000446505,Grocery
CUST0000061502,Fresh
CUST0000144432,Mixed
CUST0000446505,Fresh
CUST0000822054,Fresh
CUST0000446505,Fresh
CUST0000446505,Mixed
CUST0000446505,Fresh
CUST0000558077,Mixed
CUST0000446505,Mixed
CUST0000778654,Mixed
CUST0000020366,Fresh
CUST0000492294,Mixed
CUST0000408648,Fresh
CUST0000078146,Fresh
CUST0000286361,Fresh
CUST0000099665,Fresh
CUST0000089819,Fresh
CUST0000286361,Fresh
CUST0000852587,Fresh
CUST0000876404,Fresh
CUST0000149880,Fresh
CUST0000318273,Fresh
CUST0000149880,Fresh
CUST0000705199,Fresh
CUST0000286361,Nonfood
CUST0000208832,Fresh
CUST0000149880,Fresh
CUST0000523288,Fresh
CUST0000149880,Mixed
CUST0000705199,Fresh
CUST0000705199,Fresh
CUST0000149880,Fresh
CUST0000705199,Fresh
CUST0000352367,Fresh
CUST0000246581,Fresh
CUST0000349490,Fresh
CUST0000876146,Fresh
CUST0000523288,Mixed
CUST0000523288,Fresh
CUST0000523288,Grocery
CUST0000970232,Mixed
CUST0000705199,Fresh
CUST0000523288,Mixed
CUST0000705199,Fresh
CUST0000705199,Fresh
CUST0000803466,Fresh
CUST0000149880,Mixed
CUST0000705199,Fresh
CUST0000018686,Fresh
CUST0000349490,Fresh
CUST0000352367,Mixed
CUST0000705199,Fresh
CUST0000506256,Mixed
CUST0000747393,Mixed
CUST0000352367,Mixed
CUST0000803466,Fresh
CUST0000705199,Fresh
CUST0000352367,Fresh
CUST0000504972,Mixed
CUST0000738968,Fresh
CUST0000286361,Nonfood
CUST0000089819,Fresh
CUST0000349490,Fresh
CUST0000705199,Fresh
CUST0000286361,Fresh
CUST0000705199,Fresh
CUST0000705199,Fresh
CUST0000705199,Fresh
CUST0000149880,Mixed
CUST0000876404,Fresh
CUST0000043394,Fresh
CUST0000970232,Mixed
CUST0000756714,Fresh
CUST0000705199,Fresh
CUST0000429989,Mixed
CUST0000043394,Fresh
CUST0000705199,Fresh
CUST0000352367,Mixed
CUST0000705199,Fresh
CUST0000099665,Fresh
CUST0000757709,Fresh
CUST0000149880,Fresh
CUST0000705199,Fresh
CUST0000705199,Fresh
CUST0000225249,Fresh
CUST0000286361,Fresh
CUST0000089819,Mixed
CUST0000058515,Fresh
CUST0000043394,Fresh
CUST0000352367,Fresh
CUST0000479085,Nonfood
CUST0000562015,Nonfood
CUST0000716819,Nonfood
CUST0000661225,Nonfood
CUST0000440724,Nonfood
CUST0000361284,Nonfood
CUST0000864629,Nonfood
CUST0000853230,Fresh
CUST0000123053,Mixed
CUST0000169010,Nonfood
CUST0000213983,Nonfood
CUST0000716819,Nonfood
CUST0000633084,Mixed
CUST0000562015,Nonfood
CUST0000543233,Nonfood
CUST0000716819,Nonfood
CUST0000853230,Fresh
CUST0000361284,Nonfood
CUST0000853230,Nonfood
CUST0000543233,Nonfood
CUST0000864629,Nonfood
CUST0000440724,Nonfood
CUST0000716819,Nonfood
CUST0000633084,Mixed
CUST0000361284,Nonfood
CUST0000659998,Grocery
CUST0000502124,Mixed
CUST0000454208,Grocery
CUST0000448171,Grocery
CUST0000633953,Mixed
CUST0000632740,Grocery
CUST0000448171,Grocery
CUST0000659998,Grocery
CUST0000454208,Grocery
CUST0000448171,Grocery
CUST0000448171,Grocery
CUST0000980671,Grocery
CUST0000647382,Grocery
CUST0000980671,Grocery
CUST0000448171,Grocery
CUST0000338934,Fresh
CUST0000324851,Fresh
CUST0000558077,Mixed
CUST0000570837,Fresh
CUST0000017629,Mixed
CUST0000144308,Mixed
CUST0000020366,Mixed
CUST0000915945,Fresh
CUST0000484093,Mixed
CUST0000271364,Mixed
CUST0000474462,Mixed
CUST0000324851,Fresh
CUST0000338934,Fresh
CUST0000017629,Grocery
CUST0000923669,Mixed
CUST0000409759,Mixed
CUST0000144308,Grocery
CUST0000409759,Mixed
CUST0000338934,Fresh
CUST0000558077,Mixed
CUST0000338934,Fresh
CUST0000338934,Mixed
CUST0000484093,Fresh
CUST0000484093,Mixed
CUST0000017629,Grocery
CUST0000144308,Fresh
CUST0000324851,Fresh
CUST0000943833,Grocery
CUST0000206355,Mixed
CUST0000778654,Fresh
CUST0000423155,Mixed
CUST0000944437,Fresh
CUST0000836053,Mixed
CUST0000124549,Grocery
CUST0000124549,Mixed
CUST0000762781,Mixed
CUST0000836053,Mixed
CUST0000124549,Mixed
CUST0000065191,Mixed
CUST0000493525,Grocery
CUST0000836053,Grocery
CUST0000700644,Mixed
CUST0000480592,Grocery
CUST0000065191,Mixed
CUST0000762781,Mixed
CUST0000905906,Grocery
CUST0000065191,Mixed
CUST0000717574,Mixed
CUST0000762781,Mixed
CUST0000311218,Mixed
CUST0000324851,Fresh
CUST0000625447,Fresh
CUST0000293073,Mixed
CUST0000172741,Fresh
CUST0000316509,Mixed
CUST0000324851,Fresh
CUST0000659998,Grocery
CUST0000137260,Grocery
CUST0000324851,Fresh
CUST0000852587,Mixed
CUST0000089819,Fresh
CUST0000711412,Mixed
CUST0000293073,Fresh
CUST0000504972,Mixed
CUST0000028555,Fresh
CUST0000821922,Fresh
CUST0000504972,Fresh
CUST0000089819,Grocery
CUST0000760282,Mixed
CUST0000760282,Mixed
CUST0000984281,Fresh
CUST0000604095,Mixed
CUST0000172741,Mixed
CUST0000824000,Mixed
CUST0000293073,Mixed
CUST0000627558,Mixed
CUST0000316509,Mixed
CUST0000324851,Fresh
CUST0000324851,Grocery
CUST0000186490,Fresh
CUST0000934224,Fresh
CUST0000102487,Fresh
CUST0000931306,Fresh
CUST0000406271,Fresh
CUST0000747393,Fresh
CUST0000186490,Fresh
CUST0000047082,Fresh
CUST0000322793,Fresh
CUST0000662705,Fresh
CUST0000925643,Fresh
CUST0000963941,Fresh
CUST0000653262,Mixed
CUST0000620458,Fresh
CUST0000888591,Mixed
CUST0000828437,Fresh
CUST0000460525,Fresh
CUST0000047082,Fresh
CUST0000206355,Fresh
CUST0000296108,Fresh
CUST0000637965,Fresh
CUST0000429989,Mixed
CUST0000954480,Fresh
CUST0000637965,Fresh
CUST0000963941,Fresh
CUST0000776119,Fresh
CUST0000458224,Fresh
CUST0000712201,Fresh
CUST0000046443,Mixed
CUST0000362217,Fresh
CUST0000934224,Fresh
CUST0000427260,Fresh
CUST0000653262,Mixed
CUST0000759998,Fresh
CUST0000543933,Fresh
CUST0000543933,Fresh
CUST0000296108,Fresh
CUST0000939587,Fresh
CUST0000759998,Fresh
CUST0000740257,Fresh
CUST0000821922,Fresh
CUST0000429989,Mixed
CUST0000797905,Fresh
CUST0000868563,Fresh
CUST0000856743,Fresh
CUST0000543933,Fresh
CUST0000048428,Fresh
CUST0000458224,Fresh
CUST0000458224,Fresh
CUST0000888591,Fresh
CUST0000102487,Fresh
CUST0000659998,Mixed
CUST0000831549,Fresh
CUST0000322793,Fresh
CUST0000011075,Fresh
CUST0000478420,Mixed
CUST0000478420,Mixed
CUST0000044051,Mixed
CUST0000888591,Fresh
CUST0000417479,Fresh
CUST0000208832,Nonfood
CUST0000478420,Fresh
CUST0000423155,Fresh
CUST0000083392,Fresh
CUST0000439389,Mixed
CUST0000080492,Fresh
CUST0000311218,Mixed
CUST0000619131,Fresh
CUST0000380710,Fresh
CUST0000456748,Fresh
CUST0000824829,Fresh
CUST0000124549,Fresh
CUST0000208832,Fresh
CUST0000061502,Fresh
CUST0000164858,Mixed
CUST0000247664,Mixed
CUST0000797905,Fresh
CUST0000633953,Fresh
CUST0000923669,Mixed
CUST0000141388,Fresh
CUST0000124549,Mixed
CUST0000578990,Fresh
CUST0000279094,Fresh
CUST0000363160,Mixed
CUST0000341493,Fresh
CUST0000073165,Fresh
CUST0000404658,Fresh
CUST0000797905,Mixed
CUST0000145194,Mixed
CUST0000633953,Fresh
CUST0000363160,Fresh
CUST0000954480,Fresh
CUST0000073903,Fresh
CUST0000446418,Fresh
CUST0000918353,Mixed
CUST0000792394,Fresh
CUST0000313453,Fresh
CUST0000943055,Fresh
CUST0000715467,Fresh
CUST0000692703,Fresh
CUST0000664398,Mixed
CUST0000945695,Fresh
CUST0000958648,Fresh
CUST0000616143,Fresh
CUST0000040677,Mixed
CUST0000436728,Fresh
CUST0000563125,Fresh
CUST0000438977,Fresh
CUST0000235926,Mixed
CUST0000296108,Fresh
CUST0000174717,Mixed
CUST0000627282,Fresh
CUST0000715467,Mixed
CUST0000703908,Fresh
CUST0000715467,Fresh
CUST0000438977,Fresh
CUST0000692703,Fresh
CUST0000692703,Fresh
CUST0000044737,Fresh
CUST0000102487,Mixed
CUST0000692724,Fresh
CUST0000409759,Mixed
CUST0000044737,Fresh
CUST0000566071,Grocery
CUST0000255891,Fresh
CUST0000044737,Fresh
CUST0000286361,Fresh
CUST0000697268,Mixed
CUST0000931442,Grocery
CUST0000044737,Fresh
CUST0000313862,Fresh
CUST0000633953,Fresh
CUST0000587700,Fresh
CUST0000657746,Fresh
CUST0000502649,Mixed
CUST0000137260,Fresh
CUST0000206355,Mixed
CUST0000578990,Mixed
CUST0000537231,Fresh
CUST0000061502,Fresh
CUST0000123217,Fresh
CUST0000923669,Fresh
CUST0000771781,Fresh
CUST0000061502,Fresh
CUST0000923669,Fresh
CUST0000404658,Fresh
CUST0000224461,Fresh
CUST0000076018,Fresh
CUST0000438977,Fresh
CUST0000563125,Fresh
CUST0000129617,Fresh
CUST0000954987,Fresh
CUST0000417479,Grocery
CUST0000296108,Fresh
CUST0000406271,Fresh
CUST0000129617,Fresh
CUST0000563125,Fresh
CUST0000715467,Fresh
CUST0000923406,Mixed
CUST0000907032,Fresh
CUST0000427260,Mixed
CUST0000293073,Mixed
CUST0000703908,Fresh
CUST0000523288,Grocery
CUST0000532652,Fresh
CUST0000563125,Fresh
CUST0000287431,Fresh
CUST0000852587,Grocery
CUST0000918353,Grocery
CUST0000715467,Fresh
CUST0000534404,Fresh
CUST0000370270,Fresh
CUST0000625441,Grocery
CUST0000044737,Fresh
CUST0000544432,Fresh
CUST0000625441,Mixed
CUST0000931442,Fresh
CUST0000711577,Grocery
CUST0000479085,Fresh
CUST0000124549,Fresh
CUST0000607596,Mixed
CUST0000341493,Mixed
CUST0000239360,Mixed
CUST0000104537,Mixed
CUST0000644562,Fresh
CUST0000061502,Fresh
CUST0000732000,Fresh
CUST0000587700,Fresh
CUST0000353957,Fresh
CUST0000164858,Mixed
CUST0000797905,Fresh
CUST0000104537,Fresh
CUST0000338934,Fresh
CUST0000137260,Fresh
CUST0000019311,Fresh
CUST0000836232,Mixed
CUST0000125708,Mixed
CUST0000954480,Fresh
CUST0000565146,Fresh
CUST0000144308,Fresh
CUST0000715467,Fresh
CUST0000653262,Mixed
CUST0000687912,Mixed
CUST0000796990,Fresh
CUST0000715467,Fresh
CUST0000918353,Fresh
CUST0000918353,Grocery
CUST0000566764,Fresh
CUST0000954480,Fresh
CUST0000852587,Mixed
CUST0000417479,Fresh
CUST0000313453,Fresh
CUST0000563125,Fresh
CUST0000287431,Fresh
CUST0000653262,Fresh
CUST0000664398,Fresh
CUST0000792394,Fresh
CUST0000625441,Fresh
CUST0000625441,Fresh
CUST0000711577,Grocery
CUST0000872951,Fresh
CUST0000853230,Fresh
CUST0000534404,Fresh
CUST0000789571,Fresh
CUST0000065191,Fresh
CUST0000353957,Mixed
CUST0000265717,Fresh
CUST0000125708,Mixed
CUST0000754405,Fresh
CUST0000164858,Fresh
CUST0000493525,Fresh
CUST0000124549,Mixed
CUST0000124549,Fresh
CUST0000404658,Fresh
CUST0000797905,Fresh
CUST0000797905,Fresh
CUST0000363160,Grocery
CUST0000141388,Mixed
CUST0000747321,Fresh
CUST0000771781,Fresh
CUST0000561205,Mixed
CUST0000423155,Fresh
CUST0000429989,Mixed
CUST0000341493,Fresh
CUST0000493525,Grocery
CUST0000663961,Fresh
CUST0000438977,Fresh
CUST0000703908,Grocery
CUST0000852587,Fresh
CUST0000918353,Fresh
CUST0000296108,Fresh
CUST0000945695,Fresh
CUST0000073903,Fresh
CUST0000599230,Fresh
CUST0000024174,Mixed
CUST0000863414,Fresh
CUST0000103002,Fresh
CUST0000041050,Fresh
CUST0000406271,Fresh
CUST0000930062,Mixed
CUST0000653262,Mixed
CUST0000349407,Mixed
CUST0000065191,Mixed
CUST0000853230,Mixed
CUST0000864629,Mixed
CUST0000044737,Fresh
CUST0000124549,Fresh
CUST0000207859,Fresh
CUST0000207859,Grocery
CUST0000043394,Fresh
CUST0000678601,Mixed
CUST0000456748,Mixed
CUST0000061502,Fresh
CUST0000633953,Fresh
CUST0000662705,Mixed
CUST0000164858,Grocery
CUST0000423155,Fresh
CUST0000935255,Fresh
CUST0000647793,Fresh
CUST0000715467,Fresh
CUST0000653262,Mixed
CUST0000709082,Fresh
CUST0000427260,Fresh
CUST0000415301,Mixed
CUST0000129617,Mixed
CUST0000918353,Mixed
CUST0000647793,Fresh
CUST0000954987,Nonfood
CUST0000406271,Mixed
CUST0000566764,Fresh
CUST0000760282,Fresh
CUST0000406271,Mixed
CUST0000119560,Fresh
CUST0000186490,Fresh
CUST0000715467,Fresh
